threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),threadview_response_body_link href,threadview_response_body_link,notranslate (3),threadview_response_body_link href (2),threadview_response_body_link (2),res_id href,res_id,notranslate (4),js-response,notranslate (5),notranslate (6),notranslate (7),notranslate (8),notranslate (9),notranslate (10),notranslate (11),notranslate (12),notranslate (13),notranslate (14),notranslate (15),notranslate (16),notranslate (17),threadview_response_body_embedlink href,threadview_response_body_thumbnail src,js-ng-setting href,js-response href,notranslate (18),notranslate (19)
"垢版
|
0153 名無しどんぶらこ 2025/11/24(月) 17:23:54.40",https://donguri.5ch.net/,垢版,|,,"なるくんなるくん   
DAPPIって企業だったはずで   
お得意先が自民党とKADOKAWAだったんでしょ   
じゃあ従業員の逃亡就職先どこなんだろうね？ｗ   
https://megalodon.jp...ormat=jpg&name=large

ソフバンのアドレス60番台120番台からはじまる奴   
ソフバンでOCNのMVNO使って自作自演してる奴←NEW   
NTTのビジネス（法人用）回線使ってる奴（OCN）114.179.95.46   
ワッチョイのｆ1から始まる奴   
アドレスが文京区（株式会社角川アスキー総合研究所がある）のNTTの奴   
アドレスが杉並大久保（Daiwa荻窪タワー：角川が出資したアニメ企業があるその他アニメ企業）のNTTの奴   
ワッチョイの後ろ[2404:7a81:から始まる奴←NEW   

なんで暇空茜擁護や高市応援してる奴ってKADOKAWAに近いのかなあ？ｗ   
教えてよなるくん",,https://megalodon.jp/2024-0617-0939-24/https://pbs.twimg.com:443/media/Fl7Y4WIacAAHXIp?format=jpg&name=large,https://megalodon.jp...ormat=jpg&name=large,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ez+aJrrc0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0154 名無しどんぶらこ 2025/11/24(月) 17:23:59.64",https://donguri.5ch.net/,垢版,|,,"日本も戦争する意志のないことを強く主張しないと中国の思う壺   
だと思う",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:fY1bCCGL0(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0155 名無しどんぶらこ 2025/11/24(月) 17:24:11.85",https://donguri.5ch.net/,垢版,|,,会話する機会も何も中国語の通訳を用意してなかったらしいからそのつもりだわ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:5mlquOKi0,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0156 名無しどんぶらこ 2025/11/24(月) 17:24:17.48",https://donguri.5ch.net/,垢版,|,,">>149
向こうが会いたければいつでも会える   
日本はいつでもどうぞって言ってるわけだから",,,>>149,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Y3bxC6870,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0157 名無しどんぶらこ 2025/11/24(月) 17:24:26.41",https://donguri.5ch.net/,垢版,|,,"おわったわ   
これでパンダはいなくなる   
日本も高市もおわった",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:u9IHQWmv0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0158 名無しどんぶらこ 2025/11/24(月) 17:24:32.56",https://donguri.5ch.net/,垢版,|,,"日中韓首脳会談に応じず　中国外務省 [ぐれ★]   
https://asahi.5ch.ne...newsplus/1763972044/",,https://asahi.5ch.net/test/read.cgi/newsplus/1763972044/,https://asahi.5ch.ne...newsplus/1763972044/,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ebDIDxT10(3/3),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0159 名無しどんぶらこ 2025/11/24(月) 17:25:00.42",https://donguri.5ch.net/,垢版,|,,">>137  
食事会にくらい来いよヘタレジャップｗ",,,>>137,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:vIiJNBH40(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0160 名無しどんぶらこ 2025/11/24(月) 17:25:09.86",https://donguri.5ch.net/,垢版,|,,ハブられたんか,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ODfGzH1t0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0161 名無しどんぶらこ 2025/11/24(月) 17:25:31.82",https://donguri.5ch.net/,垢版,|,,飲みィのやりィの逃げまくり,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:6ZY9Cf980,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0162 名無しどんぶらこ 2025/11/24(月) 17:25:39.92",https://donguri.5ch.net/,垢版,|,,むしろ会わない方がいい時もある,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:ng/xTKRz0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0163 名無しどんぶらこ 2025/11/24(月) 17:25:58.56",https://donguri.5ch.net/,垢版,|,,"オープニングセッション欠席   
逃げた以外の言葉でごまかすのは不可能だよ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:7rNCKJvZ0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0164 名無しどんぶらこ 2025/11/24(月) 17:26:01.94",https://donguri.5ch.net/,垢版,|,,"高市は、答弁の撤回も支那の首脳との会談もせんで良いよ   

支那人観光客が永久に一人も来ないようにしてくれ",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:a9ucuxd90,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0165 名無しどんぶらこ 2025/11/24(月) 17:26:06.42",https://donguri.5ch.net/,垢版,|,,"夕食会に出てないのに高市は逃げ回ってない！   

ダセー",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:O3JCBDra0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0166 名無しどんぶらこ 2025/11/24(月) 17:26:12.69",https://donguri.5ch.net/,垢版,|,,">>142  
マウント取れる服を選んでたからしゃーない",,,>>142,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:hiB2Pma60,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0167 名無しどんぶらこ 2025/11/24(月) 17:26:17.98",https://donguri.5ch.net/,垢版,|,,さようなら、パンダとパトリオット,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:vYKQa3Ub0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0168 名無しどんぶらこ 2025/11/24(月) 17:26:21.36",https://donguri.5ch.net/,垢版,|,,">>158
なんだ   
やっぱ逃げてるんじゃねーか",,,>>158,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:FBHhsZhM0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0169 名無しどんぶらこ 2025/11/24(月) 17:27:05.51",https://donguri.5ch.net/,垢版,|,,You.Tubeで大宮公園のピースくん見てからビールでも飲むかな,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:fCtyKsa40,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0170 名無しどんぶらこ 2025/11/24(月) 17:27:10.32",https://donguri.5ch.net/,垢版,|,,">>1
>扉を閉ざすようなことはしていない」と述べた。   

そりゃ、待っていても来るもんか。当たり前。   
習近平主席ではなく李強首相なのに、それすら相手にしようとせず待ちの体制。   
米国抜きの首脳宣言採択に遅刻して参加しなかったのも判断できないから単に逃げただけ。",,,>>1,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:oJ5AnpoB0(1/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0171 名無しどんぶらこ 2025/11/24(月) 17:27:31.46",https://donguri.5ch.net/,垢版,|,,">>116
何はしゃいでるか知らんがそういう話じゃないのよ   
こんな公の場で今日本の政治家が中国の高官と談笑なんかしてみろよ   
相手が中国国内で国民から叩かれまくるだろ   
少しは頭使え",,,>>116,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:uMO4T6BT0(3/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0172 名無しどんぶらこ 2025/11/24(月) 17:27:50.30",https://donguri.5ch.net/,垢版,|,,トップじゃないし、わざわざ会いに行かんよね,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:h5b+pVvo0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0173 名無しどんぶらこ 2025/11/24(月) 17:28:05.88",https://donguri.5ch.net/,垢版,|,,">>155  
サナはボディランゲージでなんとかするからｗ   

まあ日本国内ですらコミュ障害すぎて友達も仲間も作れなかったんですけどね",,,>>155,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:hRmOYN/C0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0174 名無しどんぶらこ 2025/11/24(月) 17:28:23.06",https://donguri.5ch.net/,垢版,|,,"黙ってたら同情してくれると思ってるのかも知らないけど   
甘過ぎる",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:fY1bCCGL0(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0175 名無しどんぶらこ 2025/11/24(月) 17:28:35.93",https://donguri.5ch.net/,垢版,|,,"しかしまあこんな急激な険悪ムードだとこの先何が起きるか予想できんな   
キンペーの怒りが収まればもとに戻るのか",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:oQPMRefB0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0176 名無しどんぶらこ 2025/11/24(月) 17:28:38.49",https://donguri.5ch.net/,垢版,|,,"国会答弁   

デフレ脱却！   

この馬鹿　誰？    这笨蛋是谁？

高市早苗と植田和男ｗｗｗ   

今はインフレ＝物価高なんですけどおおｗｗｗｗ",这笨蛋是谁？,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:PNqpH3TA0(5/11),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0177 名無しどんぶらこ 2025/11/24(月) 17:28:42.21",https://donguri.5ch.net/,垢版,|,,外交下手で経済オンチとか勘弁してよ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:dtKAdwIe0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0178 名無しどんぶらこ 2025/11/24(月) 17:29:00.87",https://donguri.5ch.net/,垢版,|,,"逃げてるのは中国だよ   
日本は対話にオープンでいつでも歓迎してると言ってるわけだから",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:bRq0XYOy0,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0179 名無しどんぶらこ 2025/11/24(月) 17:29:07.26",https://donguri.5ch.net/,垢版,|,,ぺろぺろ舐めれないから逃げちゃったのね,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:oP2EEBG60,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0180 名無しどんぶらこ 2025/11/24(月) 17:29:15.38",https://donguri.5ch.net/,垢版,|,,">>149
そもそも会う価値がない   
強いて言えば民主化した時かな？",,,>>149,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:reis2MK40(5/5),,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0181 名無しどんぶらこ 2025/11/24(月) 17:29:19.86",https://donguri.5ch.net/,垢版,|,,"裏金がどうの企業献金がどうのと   
やかましい！   

この馬鹿　誰？    这笨蛋是谁？

高市早苗ｗｗｗ",这笨蛋是谁？,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:PNqpH3TA0(6/11),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0182 名無しどんぶらこ 2025/11/24(月) 17:29:28.01",https://donguri.5ch.net/,垢版,|,,"日本側はオープン   
いつでも受けて立つ   
逃げ回って発狂しているのは中共   
それが示せたG20であった",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:hiQB9mlt0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0183 名無しどんぶらこ 2025/11/24(月) 17:30:03.21",https://donguri.5ch.net/,垢版,|,,被害妄想のド阿呆と話しても意味ない,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:7ryVOpvl0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0184 名無しどんぶらこ 2025/11/24(月) 17:30:26.06",https://donguri.5ch.net/,垢版,|,,"話す気がないなら放っておけばいい。   
もともと通訳連れて行かなかった時点でコミュニケーション取る気は無かったろ！",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:4vpO4W3z0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0185 名無しどんぶらこ 2025/11/24(月) 17:30:31.89",https://donguri.5ch.net/,垢版,|,,"日本は少子化で大変なんだからさ   
あんた女なら子どもをガンガン産みなさいよ   
カネやるからさ   

この馬鹿　誰？    这笨蛋是谁？

高市早苗ｗｗｗ",这笨蛋是谁？,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:PNqpH3TA0(7/11),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0186 名無しどんぶらこ 2025/11/24(月) 17:31:13.11",https://donguri.5ch.net/,垢版,|,,メローニがいるさ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:N93AkikP0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0187 名無しどんぶらこ 2025/11/24(月) 17:31:52.50",https://donguri.5ch.net/,垢版,|,,"・トランプに　１５％関税をかけられて　喜ぶ馬鹿   
・トランプに　８４兆円たかられて　喜ぶ馬鹿   

この馬鹿　誰？    这笨蛋是谁？

高市早苗ｗｗｗ",这笨蛋是谁？,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:PNqpH3TA0(8/11),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0188 警備員[Lv.0][新芽] 2025/11/24(月) 17:32:18.96",https://donguri.5ch.net/,垢版,|,,"中国とはこのぐらいの疎遠感が   
ちょうど良い",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:DJ/0PKaa0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0189 名無しどんぶらこ 2025/11/24(月) 17:32:19.76",https://donguri.5ch.net/,垢版,|,,"高市が中国の首相に会話しようと近付くような馬鹿じゃなくて良かったわ   
ここで騒いでるようなアホなら相手の面子考えずに近付いてたろうからな",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:MUAUeM7U0,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0190 名無しどんぶらこ 2025/11/24(月) 17:32:21.84",https://donguri.5ch.net/,垢版,|,,高市みたいな馬鹿を首相にすると周りが迷惑する。官僚も余計な仕事が増えるばかりだ。,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:DAg4xxUy0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0191 名無しどんぶらこ 2025/11/24(月) 17:32:52.54",https://donguri.5ch.net/,垢版,|,,">>180
はるか格下のジャップが見栄張ってもなあ…   
中国父さんからしたらジャップサルがキーキー鳴いてるだけにしかならないよ",,,>>180,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:GT03xnHh0,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0192 名無しどんぶらこ 2025/11/24(月) 17:33:13.85",https://donguri.5ch.net/,垢版,|,,高市がほかの首脳からも無視されてる動画が拡散されてるわｗｗｗ,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Onev3oQ00,,1,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,
"垢版
|
0193 名無しどんぶらこ 2025/11/24(月) 17:34:02.05",https://donguri.5ch.net/,垢版,|,,"https://x.com/kohaku.../1992588576991891623
インドネシアは、自国水域で違法漁業を行っていた31隻の中国船舶を爆破しました。",,https://x.com/kohakuototo/status/1992588576991891623,https://x.com/kohaku.../1992588576991891623,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:q1xU0pu80(1/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0194 名無しどんぶらこ 2025/11/24(月) 17:34:07.38",https://donguri.5ch.net/,垢版,|,,">>2
高市がか",,,>>2,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:o2w7/32b0(1/3),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0195 名無しどんぶらこ 2025/11/24(月) 17:34:10.93",https://donguri.5ch.net/,垢版,|,,"卑怯だよなあ   
自分から逃げておいてよく平然としていられるな",,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:Sypwel9E0,,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
"垢版
|
0196 名無しどんぶらこ 2025/11/24(月) 17:34:44.04",https://donguri.5ch.net/,垢版,|,,">>192
無視っていうかコミュ障だからまともに話しかけられなかっただけじゃないの？",,,>>192,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,ID:vIiJNBH40(2/2),,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763970662#,,,
