threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),notranslate (7),threadview_response_body_link href,threadview_response_body_link,highlight,res_id href,res_id,notranslate (8),js-response,notranslate (9),notranslate (10),notranslate (11),threadview_response_body_link (2),js-ng-setting href,js-response href,threadview_response_body_link href (2),notranslate (12),notranslate (13),notranslate (14),notranslate (15),notranslate (16),notranslate (17),notranslate (18),notranslate (19),notranslate (20),notranslate (21),notranslate (22),notranslate (23)
"垢版
|
0213 名無しどんぶらこ 2025/11/23(日) 23:21:44.80
0213 匿名 Donburako 2025/11/23（周日）23：21：44.80",https://donguri.5ch.net/,垢版,|,0213 匿名 Donburako 2025/11/23（周日）23：21：44.80,まず スレ建てたヤツ自決しろ   首先，自杀,首先，自杀,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:ip5cr1zw0(2/4),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0214 名無しどんぶらこ 2025/11/23(日) 23:22:33.36
0214 匿名 Donburako 2025/11/23（周日）23：22：33.36",https://donguri.5ch.net/,垢版,|,0214 匿名 Donburako 2025/11/23（周日）23：22：33.36,"バーウィック氏は、日本国内で右翼的で過激なナショナリズムと軍国主義が台頭しており、
伯威克先生表示，日本的右翼和激进民族主义和军国主义正在抬头。

うん    是的
この板でも戦争になったら在日を◯しまくりたいと言ってるのちょくちょく出てきてるくらいだしな
即使在这个论坛上，如果发生战争，也常有人说他们想去日本。
憲法変えて他国に攻める側になったら    如果你修改宪法，成为攻击其他国家的人
あっちでもこの手の奴はやりまくるだろうよ    这种人在那里也会这么做",伯威克先生表示，日本的右翼和激进民族主义和军国主义正在抬头。,是的,即使在这个论坛上，如果发生战争，也常有人说他们想去日本。,,如果你修改宪法，成为攻击其他国家的人,这种人在那里也会这么做,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:tiO2QN1c0(1/4),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0215 名無しどんぶらこ 2025/11/23(日) 23:22:35.16
0215 匿名 Donburako 2025/11/23（周日）23：22：35.16",https://donguri.5ch.net/,垢版,|,0215 匿名 Donburako 2025/11/23（周日）23：22：35.16,">>114  
浸透してるのに国会議員が一人もいない市民党にインタビューしちゃった感じ？ｗ
你觉得你采访了公民党吗？虽然它渗透性强，但没有国民议会成员？ ｗ",你觉得你采访了公民党吗？虽然它渗透性强，但没有国民议会成员？ ｗ,,,,,,,>>114,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:E9n7p8tK0  ID：E9n7p8tK0,ID：E9n7p8tK0,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0216 名無しどんぶらこ 2025/11/23(日) 23:22:51.77
0216 匿名 Donburako 2025/11/23（周日）23：22：51.77",https://donguri.5ch.net/,垢版,|,0216 匿名 Donburako 2025/11/23（周日）23：22：51.77,"けど、中国さんビビりまくって国連には泣きつくわ勝手に日本の禊は済んだといって幕引きはかっとるでw
然而，中国感到恐惧，向联合国呼吁，最终日本被宣称净化，幕布落幕。",然而，中国感到恐惧，向联合国呼吁，最终日本被宣称净化，幕布落幕。,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:QYTs5U9s0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0217 名無しどんぶらこ 2025/11/23(日) 23:23:02.78
0217 匿名 Donburako 2025/11/23（周日）23：23：02.78",https://donguri.5ch.net/,垢版,|,0217 匿名 Donburako 2025/11/23（周日）23：23：02.78,"あのねえ民主主義国は「市民」は「都市に住んでる人」という
在民主国家，“公民”指的是“生活在城市中的人”
意味にしか使わないの    我只用它来理解意义

国全体は「国民」ね    整个国家是一个“人民”

国民を市民扱いするのは国民主権がない社会主義国の思想ですよw
对待公民是没有人民主权的社会主义国家的理念。",在民主国家，“公民”指的是“生活在城市中的人”,我只用它来理解意义,对待公民是没有人民主权的社会主义国家的理念。,,整个国家是一个“人民”,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:bW+32JMG0  编号：bW+32JMG0,编号：bW+32JMG0,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0218 名無しどんぶらこ 2025/11/23(日) 23:23:04.50
0218 匿名 Donburako 2025/11/23（周日）23：23：04.50",https://donguri.5ch.net/,垢版,|,0218 匿名 Donburako 2025/11/23（周日）23：23：04.50,中国大好きロバートです   我是罗伯特，他热爱中国。,我是罗伯特，他热爱中国。,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:H8VQf0c50  编号：H8VQf0c50,编号：H8VQf0c50,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0219 名無しどんぶらこ 2025/11/23(日) 23:23:21.27
0219 匿名 Donburako 2025/11/23（周日）23：23：21.27",https://donguri.5ch.net/,垢版,|,0219 匿名 Donburako 2025/11/23（周日）23：23：21.27,">>136  
確かに    当然
ロバート・バーウィックだけググると靴しか出てこないｗ
如果你只谷歌 Robert Berwick，结果只有鞋子，哈哈

オーストラリアって入れても出てこない    澳大利亚就算你写进去也不会出来


ロバート・バーウィック    罗伯特·伯威克
こいつ、本当に存在してんのか？ｗ    这个人真的存在吗？ ｗ",当然,如果你只谷歌 Robert Berwick，结果只有鞋子，哈哈,,,澳大利亚就算你写进去也不会出来,罗伯特·伯威克,,>>136,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:3hvhfHG60(7/7),,,这个人真的存在吗？ ｗ,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0220 名無しどんぶらこ 2025/11/23(日) 23:23:55.33
0220 匿名 Donburako 2025/11/23（周日）23：23：55.33",https://donguri.5ch.net/,垢版,|,0220 匿名 Donburako 2025/11/23（周日）23：23：55.33,"オーストラリアは各地で中国系の地方議員を増やそうと
澳大利亚正努力在多个地方增加华裔地方议员的人数
してるからな    因为我正在做
BS世界のドキュメンタリーでやってた    我是在一部关于 BS 世界的纪录片里演的。",澳大利亚正努力在多个地方增加华裔地方议员的人数,因为我正在做,,,我是在一部关于 BS 世界的纪录片里演的。,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:NHbTTAmH0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0221 名無しどんぶらこ 2025/11/23(日) 23:24:16.31
0221 匿名 Donburako 2025/11/23（周日）23：24：16.31",https://donguri.5ch.net/,垢版,|,0221 匿名 Donburako 2025/11/23（周日）23：24：16.31,"ちょっとこれは苦しいなぁ    这有点痛苦
何議席くらいある政党なの？    该党拥有多少席位？",这有点痛苦,该党拥有多少席位？,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:ovsH0P8/0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0222 名無しどんぶらこ 2025/11/23(日) 23:24:24.88
0222 匿名 Donburako 2025/11/23（周日）23：24：24.88",https://donguri.5ch.net/,垢版,|,0222 匿名 Donburako 2025/11/23（周日）23：24：24.88,"日本はなにもしないよ？    日本什么都不做，对吧？
中国は台湾に戦艦差し向ける予定があるの？    中国计划向台湾派遣战列舰吗？",日本什么都不做，对吧？,中国计划向台湾派遣战列舰吗？,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:ElCGU14+0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0223 名無しどんぶらこ 2025/11/23(日) 23:24:29.80
0223 匿名 Donburako 2025/11/23（周日）23：24：29.80",https://donguri.5ch.net/,垢版,|,0223 匿名 Donburako 2025/11/23（周日）23：24：29.80,"東アジアの板にいるようなのは特に残虐なことを好んでやるだろうな
那些在东亚董事会的人尤其喜欢做残忍的事情。
あいつら口癖のように◯◯したいとか言いまくってるし
他们总是说想◯◯，就像他们有个习惯一样
あそこはマジでやべーの多い    那边有很多坏东西",那些在东亚董事会的人尤其喜欢做残忍的事情。,他们总是说想◯◯，就像他们有个习惯一样,,,那边有很多坏东西,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:tiO2QN1c0(2/4),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0224 名無しどんぶらこ 2025/11/23(日) 23:24:37.41
0224 匿名 Donburako 2025/11/23（周日）23：24：37.41",https://donguri.5ch.net/,垢版,|,0224 匿名 Donburako 2025/11/23（周日）23：24：37.41,新華社って嘗めてんのか？   你尝过新华社的报道吗？,你尝过新华社的报道吗？,,ID：OeDLYhWV0（1/3）,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:OeDLYhWV0(1/3)  ID：OeDLYhWV0（1/3）,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0225 名無しどんぶらこ 2025/11/23(日) 23:24:43.42",https://donguri.5ch.net/,垢版,|,,">>204  
自分が住んでた頃は体感的にインド系移民だらけだったわ   
子供のクラスメイトもインド系多くて同級生には中華系いなかった（他学年には一人二人いたっぽい）   
お互いのルーツを尊重しましょう的な週間の校内イベントの時は延々色んな種類のインド舞踊見せられたな…",,,ID：NiKPtUPX0（2/3）,,,,,>>204,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:NiKPtUPX0(2/3)  ID：NiKPtUPX0（2/3）,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0226 名無しどんぶらこ 2025/11/23(日) 23:24:49.07",https://donguri.5ch.net/,垢版,|,,"なるほどな    明白了
オーストラリアのラサール石井みたいなもんか",明白了,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:Y8jCtREL0,,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,
"垢版
|
0227 名無しどんぶらこ 2025/11/23(日) 23:24:54.29",https://donguri.5ch.net/,垢版,|,,"日本を助けるかもと言う国がまた一つ消えた訳だな   
そろそろ   
世界が日本の国債やらを全部売り出し始めそうな   

日本は軍事配備をしないと東南アジアには約束したのに裏切ったんだな   
東南アジアのほとんどが見切りをつけるぞ",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:26w57nKB0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0228 名無しどんぶらこ 2025/11/23(日) 23:25:22.84",https://donguri.5ch.net/,垢版,|,,炙り出されてくるなあw,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:ecsMN/uy0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0229 名無しどんぶらこ 2025/11/23(日) 23:25:46.08",https://donguri.5ch.net/,垢版,|,,">>1
なんか訳の分からんオーストラリアの政党の委員長が何だって？でしかないぞ   
パヨクはこんな訳の分からん政党の党首の発言を引っ張ってこないと高市のネガキャンができんのかよｗ   
と思ったら新華社かよ",,,,,,,,>>1,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:vPvJHerz0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0230 名無しどんぶらこ 2025/11/23(日) 23:25:55.47",https://donguri.5ch.net/,垢版,|,,">>226  
違うな   
そこまでの影響力はない   
つばさ党水準の影響力   
議席持ってないし",,,,,,,,>>226,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:OeDLYhWV0(2/3),,1,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,
"垢版
|
0231 名無しどんぶらこ 2025/11/23(日) 23:25:59.00",https://donguri.5ch.net/,垢版,|,,オージー五毛か,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:pjPCcwhj0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0232 名無しどんぶらこ 2025/11/23(日) 23:26:02.29",https://donguri.5ch.net/,垢版,|,,"2001年から長いことニュー速+見てきたから   
プラス民は理性ある方だと信じたいよ   
変なこと書き込むのは東アジア板からのお客さんだと思ってる   
変な長文コピペ貼って絶叫してる爺もいるけど、これもそうだろ",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:tiO2QN1c0(3/4),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0233 名無しどんぶらこ 2025/11/23(日) 23:26:29.60",https://donguri.5ch.net/,垢版,|,,">>11

　・某　性的なものを違法化の怒りっぽい某フェミニスト国家オーストラリアさん   


　・某　先住民アボリジニさんへの人類史上屈指の超超加害の某フェミニスト国家さんでもあります   

こうですね",,,,,,,,>>11,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:gvieMaDu0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0234 名無しどんぶらこ 2025/11/23(日) 23:26:30.40",https://donguri.5ch.net/,垢版,|,,小華社がなんだって？,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:JGMuqrhg0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0235 名無しどんぶらこ 2025/11/23(日) 23:26:31.87",https://donguri.5ch.net/,垢版,|,,"2週間もたってやっと見つけた飼い犬がこれかｗｗｗｗ   
m9(^Д^)プギャーｗｗｗ",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:LeqObgRq0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0236 名無しどんぶらこ 2025/11/23(日) 23:26:37.97",https://donguri.5ch.net/,垢版,|,,オーストラリアの立憲か,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:/5vsLFx/0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0237 名無しどんぶらこ 2025/11/23(日) 23:26:39.27",https://donguri.5ch.net/,垢版,|,,出たバカパヨ市民党wwwwwww,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:bBb9ycy70,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0238 名無しどんぶらこ 2025/11/23(日) 23:27:15.10",https://donguri.5ch.net/,垢版,|,,OZのみずぽちゃんかと思ったら違ったそれ以下の影響力,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:OeDLYhWV0(3/3),,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0239 名無しどんぶらこ 2025/11/23(日) 23:28:48.65",https://donguri.5ch.net/,垢版,|,,ムシムシ,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:AiilAwTr0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0240 名無しどんぶらこ 2025/11/23(日) 23:29:07.44",https://donguri.5ch.net/,垢版,|,,"中国寄りの奴の意見あつめてりゃそうなるだろ   

奈良の鹿に聞いたら中国滅ぼすべしになるぞ",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:CqefCmSQ0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0241 名無しどんぶらこ 2025/11/23(日) 23:29:18.23",https://donguri.5ch.net/,垢版,|,,">>230
どんだけ雑魚をピックアップしとるんじゃって",,,,,,,,>>230,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:lfaM4cWN0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
"垢版
|
0242 名無しどんぶらこ 2025/11/23(日) 23:30:24.96",https://donguri.5ch.net/,垢版,|,,"外患誘致罪の壺市早苗は死刑　   
　
　

　
　日本国民の敵は、国内にいる朝鮮壺カルト糞チョン政権　   
　
　



495 ウィズコロナの名無しさん sage ▼ New! 2023/07/09(日) 21:42:47.48 ID:LVe9+o000 [15回目]   
台湾と日本を1つの韓国にする   
i.imgur.com/IIJe79n.jpg   


マザームーン   

508 ウィズコロナの名無しさん ▼ New! 2023/07/09(日) 21:45:07.62 ID:7TvA0Pan0 [2回目]   
>>　495   
完全にCIA→KCIAのパシリだよな   
Twitterに出てたblck～って何て名前だっけ？   
スタバみたいな所で「ウクライナ戦争嬉しい」と発言してたアメリカ人の組織名知りたい",,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,ID:1l6zVOJJ0,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763905099#,,,,,,,,,,,,,,
