threadview_response_info,inline-form2 href,inline-form2,inline-form2 (2),notranslate,threadview_response_body,notranslate (2),notranslate (3),notranslate (4),notranslate (5),notranslate (6),threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),notranslate (7),notranslate (8),threadview_response_body_link href (3),threadview_response_body_link (3),notranslate (9),notranslate (10),notranslate (11),res_id href,res_id,notranslate (12),js-response,notranslate (14),notranslate (15),js-ng-setting href,js-response href,threadview_response_body_embedlink href,threadview_response_body_thumbnail src
"垢版
|
0194 名無しどんぶらこ 2025/11/23(日) 19:41:11.79",https://donguri.5ch.net/,垢版,|,,"自国の国土を守るのは当然！

中国、南北朝鮮半島、ロシアと日本国内の高齢者等の左派が軍国主義とほざいてるだけだろ？

非核三原則が好例だが戦後教育に毒され、満額の年金を受給して悠々自適な年金生活を送る人達がほざいた戯言！
子供達の為にも核はレンタルでもシェアでも良いから即刻受け入れ態勢を整えるべき！

脱ダム、Co2削減、EV化、脱原発、グレダ・・・
これらと同様に批判的な奴等は他人(=左派)の意見を鵜呑みにし過ぎる薄っぺらい人間っていうか無駄に生きてるだけの存在なのではないか？
責任取りたくないから逃げてるだけの卑怯者体質なのか？と思ってしまう。

自民党内の保守派議員以外とその他野党議員及び有権者はほぼ左派といえる。
いわば売国奴体質の非国民！
戦後教育により右翼が悪いものとのイメージを刷り込まれ本来あるべき愛国心まで失った！
【国民一人一人が自分の立ち位置を明確にする時がきたのではないか？】
因みに親中親韓の創価学会員などは完全に単一思想の売国奴！",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:CDK2bInm0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0195 名無しどんぶらこ 2025/11/23(日) 19:41:44.88",https://donguri.5ch.net/,垢版,|,,">>173
お前が答えられずに雑にすり替えた時点でもうおしまい。
マジで伝わってなくて草なんすよ
韓国びいきなんかどうでもええ",,,,,,,>>173,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:M+cCZLkS0(12/16),,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0196 名無しどんぶらこ 2025/11/23(日) 19:42:40.89",https://donguri.5ch.net/,垢版,|,,">>182
トーイツの次はこいつらだよな",,,,,,,>>182,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:q1t3c4P10(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0197 名無しどんぶらこ 2025/11/23(日) 19:42:52.62",https://donguri.5ch.net/,垢版,|,,"今まで通り日本はいい人な感じでやってりゃどの国も攻めてこねんだよ！！！
バカ市めてえなマヌケが火を起こそう火を起こそうとすっからこんな危なくなんだろボケ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:NYcQRELx0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0198 名無しどんぶらこ 2025/11/23(日) 19:42:57.83",https://donguri.5ch.net/,垢版,|,,許さないじゃなくてお前んとこの強烈な軍国主義どうにかしろや,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:ZPAP9hnW0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0199 名無しどんぶらこ 2025/11/23(日) 19:43:18.37",https://donguri.5ch.net/,垢版,|,,"敵国条項で先制攻撃する正当性を国際社会に宣伝してる
外交とはこのように戦争の正当性を主張し、勝利した場合には戦果を拡大し、敗北した場合には損害を極小化するためにある
戦争は外交の敗北とか平和ボケした事を言わないようにしよう",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:1svyDGJo0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0200 名無しどんぶらこ 2025/11/23(日) 19:43:24.88",https://donguri.5ch.net/,垢版,|,,"許さないなら
さっさと国交断絶してくれ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:CXkjF3Sg0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0201 名無しどんぶらこ 2025/11/23(日) 19:43:33.55",https://donguri.5ch.net/,垢版,|,,"なんで中国そんなにビビってるん？
前と何も変わらんだろ日本の立場は",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:1KCeIZii0,,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0202 名無しどんぶらこ 2025/11/23(日) 19:44:20.56",https://donguri.5ch.net/,垢版,|,,">>104
高市支持者は軍国主義者ばっかりじゃん",,,,,,,>>104,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:zjT7eMO00(9/9),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0203 名無しどんぶらこ 2025/11/23(日) 19:44:24.50",https://donguri.5ch.net/,垢版,|,,一旦中共滅ぼしてリセットしようや,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:M+cCZLkS0(13/16),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0204 名無しどんぶらこ 2025/11/23(日) 19:44:28.80",https://donguri.5ch.net/,垢版,|,,"ps://youtu.be/ZeuLYssAn1M?si=V3Mh-zvt67fJparI

中国公式アカウント、自国の熟語の粉骨砕身の意味を知らず中華人民共和国がいつできたのかも知らない現代中国の知的水準をデジタルタトゥーとして全世界に発信してしまう",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:WfJfZ5n20(1/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0205 名無しどんぶらこ 2025/11/23(日) 19:44:33.07",https://donguri.5ch.net/,垢版,|,,過剰反応が過ぎん？,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:YcT2ox0/0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0206 名無しどんぶらこ 2025/11/23(日) 19:44:46.34",https://donguri.5ch.net/,垢版,|,,はい内政干渉,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:iPuXyu990,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0207 名無しどんぶらこ 2025/11/23(日) 19:44:59.77",https://donguri.5ch.net/,垢版,|,,"ps://youtu.be/s9O_fN89l7I?si=NLUvUfwo81woY3M6

中国外交部のポスト、虚偽情報が通用しないXに削除されてしまう",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:WfJfZ5n20(2/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0208 名無しどんぶらこ 2025/11/23(日) 19:45:03.10",https://donguri.5ch.net/,垢版,|,,"キンペーも苦しいんだろうな
経済は手詰まり
消しても消しても反対勢力は出てくる
ガス抜きにする予定だった台湾侵攻は
日本のおばはんに釘さされてやりにくくなった
そりゃ激怒するわな
それでも世界の批判的な空気から
セルフ勝利宣言して矛を収めざるを得ないとか

この八方ふさがりの状況を打破する策はありますか？
孔明先生",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:KGTj+T640(3/6),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0209 名無しどんぶらこ 2025/11/23(日) 19:45:35.91",https://donguri.5ch.net/,垢版,|,,"中国共産党は日本共産党を使って日本国内の世論を擾乱しているつもりか？
ところが日本共産党は日本人から信用されていないから全然ノーダメージ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:EFbpy5So0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0210 名無しどんぶらこ 2025/11/23(日) 19:45:50.26",https://donguri.5ch.net/,垢版,|,,朝日新聞はどうすんの？,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:n5A8vf/C0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0211 名無しどんぶらこ 2025/11/23(日) 19:46:19.40",https://donguri.5ch.net/,垢版,|,,"ps://youtube.com/shorts/vGPN3A8em58?si=TqdidFTY-GnnC2D7

中国外交部主催の大喜利大会の最優秀作品が決まる",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:WfJfZ5n20(3/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0212 名無しどんぶらこ 2025/11/23(日) 19:46:31.52",https://donguri.5ch.net/,垢版,|,,">>201
中国政府はゴミだけど恐怖政治で国民黙らせてきた
弱いとこ見せたら中国国民いつ中国政府にブチ切れるか分からんからシナ政府はいつもビビりながら虚勢はっとるんや",,,,,,,>>201,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:KB6MS/Ks0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0213 名無しどんぶらこ 2025/11/23(日) 19:46:45.02",https://donguri.5ch.net/,垢版,|,,"ps://youtube.com/shorts/nrM7SoWNJJU?si=Fd7fH-PFkNyoph0V

中国外交部大喜利大会、優秀作品が決まる",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:WfJfZ5n20(4/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0214 名無しどんぶらこ 2025/11/23(日) 19:47:22.98",https://donguri.5ch.net/,垢版,|,,軍国主義って何？w,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:vy/6ZWoB0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0215 名無しどんぶらこ 2025/11/23(日) 19:47:37.15",https://donguri.5ch.net/,垢版,|,,"むしろ復活させようとしてるのは中国な感じが…
もしかしてして欲しいのかな？",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:5P5M6JzR0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0216 名無しどんぶらこ 2025/11/23(日) 19:47:46.95",https://donguri.5ch.net/,垢版,|,,">>131
自分の物差しで他人を測ろうとするな
他人のことを気にしてあれこれ言うよりも、自分のことを気にしろよ
か
それも良いね素晴らしい

チャイナお前の軍国主義が周りを威嚇してるのに
お前のせいで周りが警戒して防衛してんのに
元凶が一体何を言っているんだと本当おかしな話なんだよな",,,,,,,>>131,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:ghg7Qmh50(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0217 名無しどんぶらこ 2025/11/23(日) 19:47:54.51",https://donguri.5ch.net/,垢版,|,,支那畜って鏡見たことないのか？🙄,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:Rs9i04uD0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0218 名無しどんぶらこ 2025/11/23(日) 19:47:55.21",https://donguri.5ch.net/,垢版,|,,"中国国内の経済がボロボロだからな
こんな時は日本を不満の吐け口にしないと中学国内で暴動が起きちまうからな",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:EFbpy5So0(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0219 名無しどんぶらこ 2025/11/23(日) 19:47:57.02",https://donguri.5ch.net/,垢版,|,,"中国が今やってることは軍国主義以外の何物でもないがね
自称中華人民共和国建国当初から共産主義を悪用した軍国主義だよな
共産党という団体を利用することで帝国主義と差別化をしているつもりだが、中共王朝の独裁的な帝
国主義・軍国主義に過ぎない。",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:IKgPGD+K0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0220 名無しどんぶらこ 2025/11/23(日) 19:48:08.03",https://donguri.5ch.net/,垢版,|,,何言ってんだお前,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:o0NLM6z90,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0221 名無しどんぶらこ 2025/11/23(日) 19:48:47.62",https://donguri.5ch.net/,垢版,|,,"中共の支部は立民、公明、共産3つもある。あ社民もいた
一番強力なのは自民内部",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:coCjN6wZ0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0222 名無しどんぶらこ 2025/11/23(日) 19:48:59.99",https://donguri.5ch.net/,垢版,|,,"戦前の軍部が統帥権を理由に暴走したのと同じで
今はマスコミが報道の自由を理由に暴走して戦争になる
朝日の報道が日中間を完全に潰した",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:n5A8vf/C0(2/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0223 名無しどんぶらこ 2025/11/23(日) 19:49:33.06",https://donguri.5ch.net/,垢版,|,,"高市は答弁を取り消して、支那と和解してもらっては困る

支那人観光客が永久に一人も来ないようにしてくれよ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:I0EYUMCW0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0224 名無しどんぶらこ 2025/11/23(日) 19:49:35.69",https://donguri.5ch.net/,垢版,|,,"高市が右翼というよりその支持者にそういう人が多いってだけやろ
そこまで極端なことは言ってないけど支援者に向けてサービスするとこうなってしまうってイメージ",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:cygJJPBa0,,2,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0225 名無しどんぶらこ 2025/11/23(日) 19:49:50.22",https://donguri.5ch.net/,垢版,|,,"日本人に危害を加える
集団ストーカーの在日ノングラータ
大阪メトロ御堂筋線
本町駅ｄ階段にて逃走中
↓↓↓
https://i.postimg.cc...-rinongurata-hao.jpg

淀屋橋駅　朝0815発　なかもず行6号車

淀屋橋駅で電車に飛び乗る
→「ヨイショ」言いながらぶつかりオバチャンする
→本町駅までたった一駅で降りて、
「ヨイショ？」と声をかけられ、すごい勢いで逃げる
草加儲けの在日ノングラータの
集団ストーカーオバチャン

例によって集団ストーカーの　在日ノングラータ小学生出現！
定番の豊津第二小学校（大阪府吹田市江坂町2ー5ー1）の女の子

→　https://i.postimg.cc...-20251117-075832.png

親が真っ赤な他人の日本人の家の中や
行動を監視してる連立離脱儲け　
友達いじめの鼻ペチャのこんな意地悪顔で
日本人のおしっこうんち💩が気になる在日スカJC
「うっお腹いたい」
などと笑顔で脅してきまーす
いつも豊津公園裏（大阪府吹田市豊津町７）の
人目のないT字路で　いつも待ち伏せしてんねん　朝7時50分

可哀そうなJC集団ストーカーの
ケツモチパトが、本日11/20（金）19時過ぎに登場や！！
ちな、運転席のドライバーはハンドルと顔の高さが大差ないくらいの小柄な男性けい・さつ・かん？？さんやで！！

ケツモチパトの善良な日本の一般市民つきまとい・下駄の雪ストーキング走行路（赤矢印）と、上記在日スカJCの登校路（青矢印）は下記URL！！戦前の特高気取りで儲の敵とみなした日本人を何の法的根拠もなく、勝手気ままに税金で走るパトカーを使って私利私怨私欲ストーカー！！裏金ちゃりーんの噂あり！

朝7：45〜8：00頃、夜18：45〜に、わざわざ待ち構えとって、女性が通りかかると、がらっと家の戸をあけて、ぬーっと登場する挙動不審おっちゃん出没エリア（青線囲み）も追加！！
この辺り、集団ストーカーお巡りさんの家族か親戚か仲のええ人らがようけおるで！！！パト走行路のまんま真ん前！！

通報・拡散してください！！",,,,,,https://i.postimg.cc/VsDCpXpj/zai-rinongurata-hao.jpg,https://i.postimg.cc...-rinongurata-hao.jpg,https://i.postimg.cc/4NmgzbY4/Screenshot-20251117-075832.png,https://i.postimg.cc...-20251117-075832.png,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:U6hYVfMr0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0226 名無しどんぶらこ 2025/11/23(日) 19:49:56.40",https://donguri.5ch.net/,垢版,|,,中国共産主義を許さない,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:MV+Mb/nc0(1/4),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0227 名無しどんぶらこ 2025/11/23(日) 19:49:56.53",https://donguri.5ch.net/,垢版,|,,嘘、大げさ、まぎらわしい,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:gHqWDf2U0,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0228 名無しどんぶらこ 2025/11/23(日) 19:50:55.53",https://donguri.5ch.net/,垢版,|,,"こちらから攻撃すると言っているわけでもないのに
何を過剰反応しているのか本当に分からない",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:68S3kUJI0,,1,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,
"垢版
|
0229 名無しどんぶらこ 2025/11/23(日) 19:51:01.30",https://donguri.5ch.net/,垢版,|,,"いつ復活したんですかね？
思春期の子育て中のお母さんかよ？",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:ANsqqRBX0(1/3),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0230 名無しどんぶらこ 2025/11/23(日) 19:51:03.71",https://donguri.5ch.net/,垢版,|,,">>224
何かしたん？",,,,,,,>>224,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:M+cCZLkS0(14/16),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0231 名無しどんぶらこ 2025/11/23(日) 19:51:03.71",https://donguri.5ch.net/,垢版,|,,">>224
何かしたん？",,,,,,,>>224,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:M+cCZLkS0(15/16),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0232 名無しどんぶらこ 2025/11/23(日) 19:51:20.13",https://donguri.5ch.net/,垢版,|,,"軍国主義の復活を煽ってますねー？

「ウクライナはネオナチ」
とか言って侵攻したプーチンのマネをしたくて仕方ないのかな？",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:MJrebFR10,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0233 名無しどんぶらこ 2025/11/23(日) 19:51:24.24",https://donguri.5ch.net/,垢版,|,,燃えよドラゴンの鏡の迷宮で一人で発狂してるみたいになってて困る,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:12j6oLYS0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0234 名無しどんぶらこ 2025/11/23(日) 19:51:49.88",https://donguri.5ch.net/,垢版,|,,その軍国主義の国に大挙して観光旅行に来る中国人,,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:mqKcMH720,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
"垢版
|
0235 名無しどんぶらこ 2025/11/23(日) 19:51:52.91",https://donguri.5ch.net/,垢版,|,,"かつて大日本が大陸に侵入して大失敗したように、中共は海洋進出して大失敗する
欲張りに台湾を貰おうとして、チベットウイグルを失う結果になる",,,,,,,,,,,,,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,ID:uUuWDsWG0(1/2),,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1763892368#,,,
