threadview_response_info,threadview_response_body,threadview_response_body_link href,threadview_response_body_link,threadview_response_body_link href (2),threadview_response_body_link (2),threadview_response_body_link (3),js-response href,highlight,res_id,js-response
"垢版
|
0401 名無しどんぶらこ 2025/11/28(金) 07:13:37.07","いいこと教えてやるぞ

ロックフェラービルのこと調べていたら　ドナルド?トランプのことが出てこない
日本語Wikiにはペンステーションの再開発でコッホ市長から開発を請け負って解体してそのまま掘っておいたって書いてあるがあれは全部ウソ

駅の保存運動が有って揉めているところに　頼みのしないのに勝手に割り込んできて　解体業者の先頭に立って騒いだ　という記録は有った

実際にはロックフェラー側と保存運動が話し合って一部を広場にまた地下通路部分は残すということになり旧郵便局側は残された
地下出入り口が銀座線並みに狭いのはその名残だそうだ。

要するに若い時からTACO人間。注目を浴びるためには何でもする悪ガキ。

Wikiを訂正しようかと思ったがまたWIKI憲兵　漫画の柏葉菓子が出てきてなんか噛みつくと嫌なのでここに書く",,,,,,,,ID:6KGbVvYP0(1/25),
"垢版
|
0402 名無しどんぶらこ 2025/11/28(金) 07:14:01.21",">>389
ない
日本が干からびて終わり",,>>389,,,,,,ID:SLM9PUVy0(1/3),
"垢版
|
0403 名無しどんぶらこ 2025/11/28(金) 07:14:05.86","高市支持者って高市の何を支持してるのかまともに答えてくれた人が1人もおらんのよな
ずっと嘘と失政と失言続きなのに何でこんな支持率高いの？",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:UgGaedC40,1
"垢版
|
0404 名無しどんぶらこ 2025/11/28(金) 07:14:08.43","毎日毎日
レッドラインを越えたら代償を支払うことになる
って結局、これしか言ってない
ハイハイとしか言いようがない",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:EtuHyYIt0(5/7),2
"垢版
|
0405 名無しどんぶらこ 2025/11/28(金) 07:14:08.84",">>372
台湾は実質 独立国家を続けるだけだよ",,>>372,,,,,,ID:TsxwQPeG0(10/29),
"垢版
|
0406 名無しどんぶらこ 2025/11/28(金) 07:14:11.66",">>378
カナダにアメリカ領になれとか言う奴だもんな",,>>378,,,,,,ID:HbvbXMNB0(4/10),
"垢版
|
0407 名無しどんぶらこ 2025/11/28(金) 07:14:13.74",">>372
日本や中国やアメリカが認めなくとも
台湾は独立主権国家だよ
https://i.imgur.com/urCBy5g.jpeg",https://i.imgur.com/urCBy5g.jpeg,>>372,,https://i.imgur.com/urCBy5g.jpeg,,,,ID:7XO7T/Ju0(5/19),
"垢版
|
0408 名無しどんぶらこ 2025/11/28(金) 07:14:15.20",">>316
ガザにリゾート開発したいのが本音らしいけど",,>>316,,,,,,ID:krClLrWO0(13/13),
"垢版
|
0409 名無しどんぶらこ 2025/11/28(金) 07:14:19.47","パヨク、オールドメディアは中国を批判しない

これが日本国民の前で明らかになりましたねえ
実に面白い流れですねえ",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:E4OoSSxG0(14/19),1
"垢版
|
0410 名無しどんぶらこ 2025/11/28(金) 07:14:21.09",ハイハイ共同通信,,,,,,,,ID:wLii/9wf0,
"垢版
|
0411 名無しどんぶらこ 2025/11/28(金) 07:14:35.13",干からびてるのは中国経済だわなw,,,,,,,,ID:TsxwQPeG0(11/29),
"垢版
|
0412 名無しどんぶらこ 2025/11/28(金) 07:14:39.21",">>18
多分w
オールドメディアの願望が
詰まったデマだろな",,>>18,,,,,,ID:J7LNnRhY0,
"垢版
|
0413 名無しどんぶらこ 2025/11/28(金) 07:14:42.38",">>404
なんか北朝鮮ムーブみたいでかわいい",,>>404,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:TEo48nuW0,1
"垢版
|
0414 名無しどんぶらこ 2025/11/28(金) 07:14:44.18","中国経済　大バブル崩壊だからね！
習近平は、焦ってるアルヨ！",,,,,,,,ID:+M3DlrAA0,
"垢版
|
0415 名無しどんぶらこ 2025/11/28(金) 07:14:59.96",">>395
その高市支持85%はオールドメディアの数字やろ
なので嘘",,>>395,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:+XeuKx9b0,3
"垢版
|
0416 名無しどんぶらこ 2025/11/28(金) 07:15:02.00",きんぺーちゃんが勝手にエスカレートしとるだけや,,,,,,,,ID:h5kNQfv40,
"垢版
|
0417 名無しどんぶらこ 2025/11/28(金) 07:15:22.18",">>329
統一教会が反中デモしてそう",,>>329,,,,,,ID:LiquTpWv0(1/3),
"垢版
|
0418 名無しどんぶらこ 2025/11/28(金) 07:15:26.80",">>415
草",,>>415,,,,,,ID:5s4Bwg0A0(3/3),
"垢版
|
0419 名無しどんぶらこ 2025/11/28(金) 07:15:31.60","ちゃんと反論してるだろ
https://x.com/mofaja...976080244584959?s=46",https://x.com/mofajapan_jp/status/1993976080244584959?s=46,https://x.com/mofaja...976080244584959?s=46,,,,,,ID:bIoK01kB0(3/3),
"垢版
|
0420 名無しどんぶらこ 2025/11/28(金) 07:15:34.27",">>395
その若者支持85%もオールドメディア情報なんだが
頭の悪さが
この都合の良い使分けを可能にするんだろうなw

オールドメディアが気に入らないなら
ニュースプラス板に来ないでオカルト板にでも
いってろ
キチガイネトウヨw",,>>395,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:oRzB/F+30(13/38),2
"垢版
|
0421 名無しどんぶらこ 2025/11/28(金) 07:15:38.27","まあ正直トランプも二枚舌というど戦略があるわけではないが
中国へ電話「わかた俺から言っておくよ」
日本へ電話「高市、サイコ―」
とか平気でやりそうだから、何とも言えんｗ",,,,,,,,ID:n8mS9Krn0(3/6),
"垢版
|
0422 名無しどんぶらこ 2025/11/28(金) 07:15:40.17","自民党広報「日本政府の立場は一貫しているのに、中国が勝手に高市答弁を“撤回しろ”と言っている。」 ??????
https://greta.5ch.ne.../poverty/1764278784/",https://greta.5ch.net/test/read.cgi/poverty/1764278784/,https://greta.5ch.ne.../poverty/1764278784/,,,,,,ID:4LyfNecL0(2/3),
"垢版
|
0423 名無しどんぶらこ 2025/11/28(金) 07:15:46.66",">>388
なぜあそこらへんの国がざわついてるのかわからないの？
太平洋だぞ
台湾が中国軍の拠点にされたらどうなるのか",,>>388,,,,,,ID:qfvVHn1I0,
"垢版
|
0424 名無しどんぶらこ 2025/11/28(金) 07:15:47.77",">>251
中共海軍の潜水艦戦力は総合計で６０隻、とりあえず関係ない弾道ミサイル原潜を除くと５４隻
日米の潜水艦戦力からすると、着上陸はおろか台湾島の海上封鎖もほぼ無理だぞ

>>257
最初のソースはＷＳＪのリンリン?ウェーイ！だぞ

>>354
＞トランプ氏は日米電話首脳会談の前に、中国の習近平国家主席と約1時間にわたり電話会談し、半分を台湾問題に費やして協議した。
これ、集金兵は全部台湾について喋ってたって事だぞｗ
トランプに泣きついたのは集金兵だけど、ここ以外にも国会議員その他工作員がどっさり居るのは事実だな",,>>354,,>>251,>>257,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:aqKRdmhj0(2/7),1
"垢版
|
0425 名無しどんぶらこ 2025/11/28(金) 07:15:52.47","中国の女性報道官が北朝鮮のおばちゃんアナウンサー化しとるもんなあ
おもろいなあ",,,,,,,,ID:E4OoSSxG0(15/19),
"垢版
|
0426 名無しどんぶらこ 2025/11/28(金) 07:15:56.67","木原官房長官がそんなこと言ってないって政府の公式の見解を出しただろ
政府を信じられないのかよ",,,,,,,,ID:RObmHj4b0(1/3),
"垢版
|
0427 名無しどんぶらこ 2025/11/28(金) 07:15:57.37",">>399
アメリカ「中国よ、俺に逆らわないでいる間は仲良くしてやる」

中国「日本よ、俺に逆らわないでいる間は仲良くしてやる」

高市早苗「だが断る」

中国「ファビョーン」",,>>399,,,,,,ID:2xLwPTw10(8/19),
"垢版
|
0428 名無しどんぶらこ 2025/11/28(金) 07:16:01.77",中国がひとりでヒートアップしてるだけなんだよなぁ。フェイクニュースからのエコチェンヤバい。,,,,,,,,ID:HqZBtFvU0,
"垢版
|
0429 名無しどんぶらこ 2025/11/28(金) 07:16:27.38",">>415
自分も書いたけど
理解出来てないんだよwww
ネトウヨは本物のバカなんだw",,>>415,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:oRzB/F+30(14/38),1
"垢版
|
0430 名無しどんぶらこ 2025/11/28(金) 07:16:57.80",サナエが国難,,,,,,,,ID:LvasirBo0(4/4),
"垢版
|
0431 名無しどんぶらこ 2025/11/28(金) 07:16:59.64","バカ悪ガキがまた介入ということでしか無い時間経てば今日見失って何処かに消える無責任悪ガキがトランプ

テレビで盛んにMAGA評論してアメリカのブンカがどうだか神田外語の言うこともかなり怪しい",,,,,,,,ID:6KGbVvYP0(2/25),
"垢版
|
0432 名無しどんぶらこ 2025/11/28(金) 07:17:01.73",">>404
まああれだ、知略１の罵声ってやつやな??
キャンキャン吠えても知力の高い相手には効果がない",,>>404,,,,,,ID:BEXtDtc+0(8/17),
"垢版
|
0433 名無しどんぶらこ 2025/11/28(金) 07:17:03.74",">>353
やっぱりメディアが政権マンセーする国が理想なんだ　メディアの一つの役割は権力の監視なんだよな",,>>353,,,,,,ID:LiquTpWv0(2/3),
"垢版
|
0434 名無しどんぶらこ 2025/11/28(金) 07:17:04.81",高市支持者は参政党支持者と同じ境界知能者だよｗ,,,,,,,,ID:6Cak9klZ0(3/4),
"垢版
|
0435 名無しどんぶらこ 2025/11/28(金) 07:17:11.84",">>415
オールドメディアの情報は信じなくてもいいのよw
選挙結果の数字を信じようw

そして選挙結果でパヨチンは惨敗するだけですわw",,>>415,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:TsxwQPeG0(12/29),1
"垢版
|
0436 名無しどんぶらこ 2025/11/28(金) 07:17:20.63",">>403
ガソリンが安くなったからじゃない
帰化を厳しくするとかスパイ防止法とかの日本ファーストなとこかな
自国ファーストは世界の流れ
トランプが代表",,>>403,,,,,,ID:+gjnwu230(6/11),
"垢版
|
0437 名無しどんぶらこ 2025/11/28(金) 07:17:21.22",">>409
高市信者が壁に向かって念仏唱え始めてて草",,>>409,,,,,,ID:SLM9PUVy0(2/3),
"垢版
|
0438 名無しどんぶらこ 2025/11/28(金) 07:17:21.83",小谷くんとかも,,,,,,,,ID:6KGbVvYP0(3/25),
"垢版
|
0439 名無しどんぶらこ 2025/11/28(金) 07:17:22.30",">>420
マスゴミ調査でさえ、な？",,>>420,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:aqKRdmhj0(3/7),2
"垢版
|
0440 名無しどんぶらこ 2025/11/28(金) 07:17:29.63",">>429
オールドメディアですら85%と書かざるを得ないって実態はもっと高いぞw",,>>429,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:2xLwPTw10(9/19),1
"垢版
|
0441 名無しどんぶらこ 2025/11/28(金) 07:17:40.21",トランプに叱られたwwww,,,,,,,,ID:a1ty8RFv0,
"垢版
|
0442 名無しどんぶらこ 2025/11/28(金) 07:17:47.64","政治家を見るときはギリシャ、ローマ時代から
誠実、公平、正義感、ウソを言わない、私心がない、自己犠牲ができる、軽はずみな発言をしない
これが出来てるかを見れば良いだけなんだよ、徳があるかどうか。簡単なんだよ本当は",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:GYzcMOZk0(2/6),1
"垢版
|
0443 名無しどんぶらこ 2025/11/28(金) 07:18:06.87",">>439
オールドメディア信じちゃうのかわいい",,>>439,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:SLM9PUVy0(3/3),2
"垢版
|
0444 名無しどんぶらこ 2025/11/28(金) 07:18:07.17","集団的自衛権の行使はアメリカ側の要請なわけで
日本の単独暴走みたく捉えるマスメディアやそれに踊らされる人たちには開いた口がふさがらない",,,,,,https://itest.5ch.net/asahi/test/read.cgi/newsplus/1764278405#,,ID:kGDhDByU0,1
"垢版
|
0445 名無しどんぶらこ 2025/11/28(金) 07:18:11.01",高市のせいで既に円安10円も進んだのに、それを超えるばら撒きしないの？,,,,,,,,ID:LiquTpWv0(3/3),
"垢版
|
0446 名無しどんぶらこ 2025/11/28(金) 07:18:15.88",">>424
バーカwww

世界一流紙（ロイター、ブルームバーグ、WSJ） 「トランプが高市首相に挑発しないよう助言」 と一斉報道→日本政府は否定wwww [271912485]
s://greta.5ch.net/test/read.cgi/poverty/1764221299/


トランプ氏、高市首相に中国を挑発しないよう助言
https://jp.reuters.c...5IJ74I7Q-2025-11-27/

トランプ大統領、高市首相に台湾巡り中国を刺激しないよう助言－WSJ
s://www.bloomberg.co.jp/news/articles/2025-11-26/T6CXHHT9NJLU00

Trump, After Call With China’s Xi, Told Tokyo to Lower the Volume on Taiwan
Japan, a U.S. ally that had angered China on Taiwan, found the message worrying
https://www.wsj.com/...wan-3af795d6?mod=mhp
↓

大本営発表
＞政府関係者は、27日午前、記者団に対し「トランプ大統領と高市総理大臣の間では事態の沈静化に向けて協力していこうというニュアンスの話はあった。自制を求められたというようなことはない」と述べました。
s://news.web.nhk/newsweb/na/na-k10014987821000",https://jp.reuters.com/world/taiwan/3OEVDR22WFMYPJCJE75IJ74I7Q-2025-11-27/,https://jp.reuters.c...5IJ74I7Q-2025-11-27/,https://www.wsj.com/world/china/trump-after-call-with-chinas-xi-told-japan-to-lower-the-volume-on-taiwan-3af795d6?mod=mhp,https://www.wsj.com/...wan-3af795d6?mod=mhp,>>424,,,ID:oRzB/F+30(15/38),
"垢版
|
0447 名無しどんぶらこ 2025/11/28(金) 07:18:22.21","日本は撤回せずに静観してたら、勝手に中国がヒートアップして、
あれやこれや勝手に嫌がらせしてるだけな気がするんだけど
これってエスカレートしてるのか？",,,,,,,,ID:9hYmMiB50,
"垢版
|
0448 名無しどんぶらこ 2025/11/28(金) 07:18:34.58",ぶっちゃけ今回の件で本当に負けてるのは偏った報道して馬鹿にされたオールドメディアなんだろうな,,,,,,,,ID:TsxwQPeG0(13/29),
"垢版
|
0449 名無しどんぶらこ 2025/11/28(金) 07:18:35.64",">>413
そのうち海向かってミサイル撃ち出すぞ??",,>>413,,,,,,ID:BEXtDtc+0(9/17),
"垢版
|
0450 名無しどんぶらこ 2025/11/28(金) 07:18:37.07",">>1
>ソース：狂同通信


門田隆将@KadotaRyusho　25.11.26
岩屋前外相が中国外相と “日中メディアの協力で対中世論改善” と約束。
今年2月に中国国営新華社と日本の共同通信、時事通信は報道協力の覚書を締結した?
世界は驚いたが?今の “高市政権を何としても倒す” との3社の共闘を見ると頷ける?
とっくに日本の報道機関は中共の支配下に！",,>>1,,,,,,ID:2b+Bc5ip0(1/3),
"垢版
|
0451 名無しどんぶらこ 2025/11/28(金) 07:18:41.31","引っ込みがつかなくなって「台湾に侵攻したら北京を爆撃する！」と、高市の比較にならないほど思いっきり台湾有事に言及したトランプに日本との仲を取り持つようすり寄るキンペーww

香港火災の後始末ちゃんとやれよ？お前らが民間人弾圧して奪い取った街なんだしw",,,,,,,,ID:TIkUP1T20(1/2),
